Linux 3.10.0-862.11.6.el7.x86_64 (rhel7-2.example.com) 	2018-09-30 	_x86_64_	(6 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:00:02 PM       5      1.41      0.00      0.23      0.32      0.00      0.00      0.00      0.00      0.00     98.03
11:10:02 PM     all      5.61      0.00      3.87     12.83      0.00      0.00      0.09      0.00      0.00     77.59
11:10:02 PM       0      2.93      0.00      1.47      4.89      0.00      0.00      0.02      0.00      0.00     90.69
11:10:02 PM       1      5.26      0.00      2.14     10.31      0.00      0.00      0.01      0.00      0.00     82.28
11:10:02 PM       2      6.79      0.00      2.84     18.04      0.00      0.00      0.00      0.00      0.00     72.33
11:10:02 PM       3      8.60      0.00      3.51     21.23      0.00      0.00      0.00      0.00      0.00     66.65
11:10:02 PM       4      1.00      0.00     11.26      0.03      0.00      0.00      0.57      0.00      0.00     87.13
11:10:02 PM       5      8.31      0.00      3.27     20.26      0.00      0.00      0.01      0.00      0.00     68.15
11:20:01 PM     all      5.57      0.00      4.07     12.90      0.00      0.00      0.08      0.00      0.00     77.38
11:20:01 PM       0      3.61      0.00      1.93      6.27      0.00      0.00      0.01      0.00      0.00     88.17
11:20:01 PM       1      3.33      0.00      1.95      5.71      0.00      0.00      0.01      0.00      0.00     89.01
11:20:01 PM       2      7.63      0.00      3.26     21.24      0.00      0.00      0.00      0.00      0.00     67.87
11:20:01 PM       3      8.93      0.00      3.54     21.28      0.00      0.00      0.00      0.00      0.00     66.25
11:20:01 PM       4      0.98      0.00     11.49      0.02      0.00      0.00      0.55      0.00      0.00     86.95
11:20:01 PM       5      8.12      0.00      3.49     20.66      0.00      0.00      0.01      0.00      0.00     67.72
11:30:01 PM     all      0.56      0.00      0.62      0.90      0.00      0.00      0.01      0.00      0.00     97.92
11:30:01 PM       0      0.64      0.00      0.46      0.57      0.00      0.00      0.00      0.00      0.00     98.33
11:30:01 PM       1      0.44      0.00      0.39      0.42      0.00      0.00      0.00      0.00      0.00     98.75
11:30:01 PM       2      0.63      0.00      0.79      1.12      0.00      0.00      0.00      0.00      0.00     97.46
11:30:01 PM       3      0.64      0.00      0.35      1.47      0.00      0.00      0.00      0.00      0.00     97.54
11:30:01 PM       4      0.22      0.00      1.33      0.02      0.00      0.00      0.04      0.00      0.00     98.39
11:30:01 PM       5      0.78      0.00      0.40      1.77      0.00      0.00      0.00      0.00      0.00     97.06
11:40:01 PM     all      0.23      0.00      0.18      0.25      0.00      0.00      0.00      0.00      0.00     99.34
11:40:01 PM       0      0.35      0.00      0.32      0.24      0.00      0.00      0.00      0.00      0.00     99.09
11:40:01 PM       1      0.21      0.00      0.21      0.33      0.00      0.00      0.00      0.00      0.00     99.25
11:40:01 PM       2      0.20      0.00      0.13      0.03      0.00      0.00      0.00      0.00      0.00     99.64
11:40:01 PM       3      0.25      0.00      0.18      0.34      0.00      0.00      0.00      0.00      0.00     99.23
11:40:01 PM       4      0.19      0.00      0.14      0.11      0.00      0.00      0.00      0.00      0.00     99.56
11:40:01 PM       5      0.20      0.00      0.14      0.43      0.00      0.00      0.00      0.00      0.00     99.24
11:50:01 PM     all      0.26      0.00      0.20      0.22      0.00      0.00      0.00      0.00      0.00     99.31
11:50:01 PM       0      0.37      0.00      0.35      0.25      0.00      0.00      0.00      0.00      0.00     99.03
11:50:01 PM       1      0.23      0.00      0.21      0.08      0.00      0.00      0.00      0.00      0.00     99.47
11:50:01 PM       2      0.24      0.00      0.17      0.07      0.00      0.00      0.00      0.00      0.00     99.53
11:50:01 PM       3      0.17      0.00      0.10      0.21      0.00      0.00      0.01      0.00      0.00     99.51
11:50:01 PM       4      0.22      0.00      0.21      0.05      0.00      0.00      0.00      0.00      0.00     99.53
11:50:01 PM       5      0.34      0.00      0.18      0.67      0.00      0.00      0.00      0.00      0.00     98.80

Average:        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
Average:        all      0.34      0.00      0.27      0.36      0.00      0.00      0.00      0.00      0.00     99.03
Average:          0      0.40      0.00      0.39      0.24      0.00      0.00      0.00      0.00      0.00     98.96
Average:          1      0.30      0.00      0.22      0.20      0.00      0.00      0.00      0.00      0.00     99.27
Average:          2      0.32      0.00      0.21      0.36      0.00      0.00      0.00      0.00      0.00     99.11
Average:          3      0.35      0.00      0.22      0.53      0.00      0.00      0.00      0.00      0.00     98.90
Average:          4      0.26      0.00      0.33      0.06      0.00      0.00      0.01      0.00      0.00     99.35
Average:          5      0.38      0.00      0.23      0.77      0.00      0.00      0.00      0.00      0.00     98.61

12:00:01 AM    proc/s   cswch/s
12:10:01 AM      1.61    538.87
12:20:01 AM      1.23    527.62
12:30:01 AM      2.36    647.72
12:40:01 AM      1.15    522.22
12:50:02 AM      1.15    522.27
01:00:01 AM      1.33    535.33
01:10:01 AM      1.35    537.27
01:20:01 AM      1.14    530.96
01:30:01 AM      1.58    542.72
01:40:01 AM      1.14    517.15
01:50:01 AM      1.16    514.08
02:00:01 AM      1.31    516.61
02:10:01 AM      1.34    532.72
02:20:01 AM      1.14    521.82
02:30:01 AM      1.58    538.92
02:40:01 AM      1.14    526.38
02:50:01 AM      1.15    525.64
03:00:01 AM      1.26    531.54
03:10:01 AM      1.33    521.03
03:20:01 AM      1.14    523.51
03:30:01 AM      1.80    574.97
03:40:01 AM      1.15    521.11
03:50:01 AM      1.15    523.61
04:00:01 AM      1.31    540.35
04:10:01 AM      1.36    539.26
04:20:01 AM      1.15    521.27
04:30:01 AM      1.57    536.31
04:40:01 AM      1.15    521.94
04:50:01 AM      1.15    519.19
05:00:01 AM      1.31    530.26
05:10:01 AM      1.33    536.48
05:20:01 AM      1.15    531.40
05:30:01 AM      1.57    539.76
05:40:02 AM      1.15    526.37
05:50:01 AM      1.15    524.80
06:00:01 AM      1.31    535.12
06:10:01 AM      1.33    542.55
06:20:01 AM      1.15    539.17
06:30:01 AM      1.57    546.22
06:40:01 AM      1.15    529.53
06:50:01 AM      1.15    532.55
07:00:01 AM      2.03    565.94
07:10:01 AM      1.33    529.51
07:20:01 AM      1.15    525.90
07:30:01 AM      1.57    539.42
07:40:01 AM      1.14    516.58
07:50:01 AM      1.15    525.80
08:00:01 AM      1.32    533.58
08:10:01 AM      1.27    528.62
08:20:02 AM      1.15    529.40
08:30:01 AM      1.58    539.54
08:40:01 AM      1.16    522.36
08:50:01 AM      1.14    528.45
09:00:01 AM      1.32    531.09
09:10:01 AM      1.34    530.41
09:20:01 AM      1.14    524.71
09:30:01 AM      1.58    534.94
09:40:01 AM      1.15    522.95
09:50:01 AM      1.14    527.45
10:00:01 AM      1.31    537.35
10:10:01 AM      1.34    539.50
10:20:01 AM      1.14    514.64
10:30:01 AM      1.57    532.49
10:40:01 AM      1.15    524.68
10:50:01 AM      1.14    529.66
11:00:01 AM      1.31    530.02
11:10:01 AM      1.36    539.99
11:20:01 AM      1.15    524.56
11:30:01 AM      1.57    529.21
11:40:02 AM      1.15    521.52
11:50:01 AM      1.14    520.04
12:00:01 PM      1.32    539.01
12:10:01 PM      1.34    532.38
12:20:01 PM      1.14    514.31
12:30:01 PM      1.57    528.70
12:40:01 PM      1.16    525.44
12:50:01 PM      1.14    521.98
01:00:01 PM      1.32    529.43
01:10:02 PM      1.34    538.94
01:20:01 PM      1.08    526.38
01:30:01 PM      1.58    543.24
01:40:01 PM      1.14    518.58
01:50:01 PM      1.14    532.22
02:00:01 PM      1.32    535.78
02:10:01 PM      1.33    540.58
02:20:01 PM      1.14    527.19
02:30:01 PM      1.58    536.11
02:40:01 PM      1.15    533.41
02:50:01 PM      1.14    531.11
03:00:01 PM      2.03    572.67
03:10:01 PM      1.33    539.28
03:20:01 PM      1.15    534.01
03:30:01 PM      1.58    554.47
03:40:01 PM      1.15    543.24
03:50:01 PM      1.20    534.33
04:00:01 PM      1.32    539.94
04:10:01 PM      1.33    538.28
04:20:01 PM      1.15    527.62
04:30:02 PM      1.58    550.05
04:40:01 PM      1.15    525.54
04:50:01 PM      1.15    530.90
05:00:01 PM      1.33    539.95
05:10:01 PM      1.36    570.17
05:20:02 PM      1.15    527.43
05:30:01 PM      1.57    546.47
05:40:01 PM      1.14    535.99
05:50:01 PM      1.29    543.53
06:00:02 PM      1.32    539.07
06:10:01 PM      1.20    541.30
06:20:01 PM      1.15    531.12
06:30:01 PM      1.58    556.87
06:40:01 PM      1.08    543.98
06:50:01 PM      1.28    549.94
07:00:01 PM      1.31    537.32
07:10:01 PM      1.21    520.24
07:20:01 PM      1.15    520.28
07:30:02 PM      1.57    534.63
07:40:01 PM      1.14    527.25
07:50:01 PM      1.28    529.67
08:00:01 PM      1.33    533.99
08:10:01 PM      1.31   1633.80
08:20:01 PM      1.15    516.89
08:30:01 PM      1.57    548.55
08:40:01 PM      1.16    526.11
08:50:02 PM      1.27    529.02
09:00:01 PM      1.34    526.45
09:10:01 PM      1.34    533.65
09:20:01 PM      1.28    653.40
09:30:01 PM      1.71    709.69
09:40:01 PM      1.29    643.61
09:50:01 PM      1.38    734.10
10:00:01 PM      1.49    712.52
10:10:02 PM      1.30    526.21
10:20:01 PM      1.15    521.61
10:30:01 PM      1.57    530.52
10:40:01 PM      1.15    524.86
10:50:01 PM      1.28    527.50
11:00:02 PM      2.03    562.41
11:10:02 PM      1.45  22774.05
11:20:01 PM      1.16  22306.81
11:30:01 PM      1.59   1913.14
11:40:01 PM      1.15    541.69
11:50:01 PM      1.22    539.21
Average:         1.31    864.11

12:00:01 AM  pswpin/s pswpout/s
12:10:01 AM      0.01      0.00
12:20:01 AM      0.00      0.00
12:30:01 AM      0.01      0.00
12:40:01 AM      0.00      0.00
12:50:02 AM      0.01      0.00
01:00:01 AM      0.00      0.00
01:10:01 AM      0.03      0.00
01:20:01 AM      0.00      0.00
01:30:01 AM      0.00      0.00
01:40:01 AM      0.01      0.00
01:50:01 AM      0.00      0.00
02:00:01 AM      0.01      0.00
02:10:01 AM      0.01      0.00
02:20:01 AM      0.01      0.00
02:30:01 AM      0.00      0.00
02:40:01 AM      0.01      0.00
02:50:01 AM      0.00      0.00
03:00:01 AM      1.45      0.00
03:10:01 AM      0.00      0.00
03:20:01 AM      0.01      0.00
03:30:01 AM      0.04      0.00
03:40:01 AM      0.01      0.00
03:50:01 AM      0.00      0.00
04:00:01 AM      0.01      0.00
04:10:01 AM      0.00      0.00
04:20:01 AM      0.01      0.00
04:30:01 AM      0.00      0.00
04:40:01 AM      0.01      0.00
04:50:01 AM      0.00      0.00
05:00:01 AM      0.01      0.00
05:10:01 AM      0.00      0.00
05:20:01 AM      0.01      0.00
05:30:01 AM      0.00      0.00
05:40:02 AM      0.01      0.00
05:50:01 AM      0.00      0.00
06:00:01 AM      0.01      0.00
06:10:01 AM      0.00      0.00
06:20:01 AM      0.01      0.00
06:30:01 AM      0.00      0.00
06:40:01 AM      0.01      0.00
06:50:01 AM      0.00      0.00
07:00:01 AM      0.00      0.00
07:10:01 AM      0.01      0.00
07:20:01 AM      0.00      0.00
07:30:01 AM      0.01      0.00
07:40:01 AM      0.00      0.00
07:50:01 AM      0.01      0.00
08:00:01 AM      0.00      0.00
08:10:01 AM      0.01      0.00
08:20:02 AM      0.00      0.00
08:30:01 AM      0.01      0.00
08:40:01 AM      0.00      0.00
08:50:01 AM      0.01      0.00
09:00:01 AM      0.00      0.00
09:10:01 AM      0.01      0.00
09:20:01 AM      0.00      0.00
09:30:01 AM      0.01      0.00
09:40:01 AM      0.00      0.00
09:50:01 AM      0.01      0.00
10:00:01 AM      0.00      0.00
10:10:01 AM      0.01      0.00
10:20:01 AM      0.00      0.00
10:30:01 AM      0.01      0.00
10:40:01 AM      0.00      0.00
10:50:01 AM      0.01      0.00
11:00:01 AM      0.00      0.00
11:10:01 AM      0.01      0.00
11:20:01 AM      0.00      0.00
11:30:01 AM      0.01      0.00
11:40:02 AM      0.00      0.00
11:50:01 AM      0.00      0.00
12:00:01 PM      0.01      0.00
12:10:01 PM      0.00      0.00
12:20:01 PM      0.01      0.00
12:30:01 PM      0.00      0.00
12:40:01 PM      0.01      0.00
12:50:01 PM      0.00      0.00
01:00:01 PM      0.01      0.00
01:10:02 PM      0.00      0.00
